step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
127,CASH_OUT,829012.31,C954045856,829012.31,0.0,C1422327407,0.0,829012.31,1,0
394,CASH_OUT,147957.23,C1156678910,147957.23,0.0,C1718510079,105718.75,253675.98,1,0
347,CASH_IN,143417.67,C1614387075,5445852.78,5589270.46,C263607745,222862.24,79444.56,0,0
376,TRANSFER,248123.95,C551643409,248123.95,0.0,C634586560,0.0,0.0,1,0
286,PAYMENT,15850.32,C1390587777,9043.0,0.0,M1448166625,0.0,0.0,0,0
391,TRANSFER,495773.64,C1248328274,495773.64,0.0,C917413885,0.0,0.0,1,0
187,PAYMENT,7722.89,C1907244006,57433.48,49710.59,M737541638,0.0,0.0,0,0
165,PAYMENT,1126.16,C1446455466,87040.04,85913.88,M166925721,0.0,0.0,0,0
205,CASH_IN,242593.17,C541488511,59.0,242652.17,C823455096,367489.66,124896.49,0,0
188,PAYMENT,14335.96,C748151818,0.0,0.0,M1298156836,0.0,0.0,0,0
207,CASH_OUT,195911.65,C245071025,0.0,0.0,C281201990,822356.05,1018267.71,0,0
36,TRANSFER,202105.49,C1619668389,49.0,0.0,C393452526,536776.1,628803.95,0,0
40,PAYMENT,3435.81,C178690983,0.0,0.0,M2090775362,0.0,0.0,0,0
305,TRANSFER,4691520.2,C619952996,79801.0,0.0,C953673845,205539.74,4897059.94,0,0
161,PAYMENT,45899.38,C708819376,0.0,0.0,M4885259,0.0,0.0,0,0
326,TRANSFER,233410.57,C1906056376,0.0,0.0,C444606099,1015416.59,1674153.91,0,0
687,TRANSFER,3009125.59,C1108630642,3009125.59,0.0,C1010618202,0.0,0.0,1,0
9,TRANSFER,387007.5,C595355264,0.0,0.0,C1354952534,1868994.9,2139438.98,0,0
356,CASH_IN,180656.82,C1903811392,1609673.47,1790330.28,C543393848,934631.72,753974.91,0,0
46,PAYMENT,8285.81,C1803766052,114085.0,105799.19,M144169294,0.0,0.0,0,0
355,CASH_OUT,91353.13,C1532043718,25136.0,0.0,C1924951123,194341.19,285694.32,0,0
634,TRANSFER,215299.28,C2040450460,215299.28,0.0,C1735529317,0.0,0.0,1,0
384,PAYMENT,358.58,C1739754168,11731.0,11372.42,M347084776,0.0,0.0,0,0
250,TRANSFER,114827.36,C875158937,114827.36,0.0,C1362630916,0.0,0.0,1,0
638,CASH_OUT,43996.54,C103861454,43996.54,0.0,C1002939134,808284.11,852280.66,1,0
709,PAYMENT,6866.92,C1933069789,155119.0,148252.08,M931409284,0.0,0.0,0,0
77,TRANSFER,9039246.82,C1074348771,9039246.82,0.0,C306278286,0.0,0.0,1,0
259,CASH_IN,139018.4,C2048417893,35872.46,174890.86,C1010180646,4218689.37,4079670.97,0,0
168,PAYMENT,9590.19,C231156257,377758.0,368167.81,M196929150,0.0,0.0,0,0
536,CASH_OUT,116974.87,C723208527,116974.87,0.0,C2063324566,735380.64,852355.51,1,0
226,PAYMENT,24302.66,C1853075351,723.0,0.0,M1549694083,0.0,0.0,0,0
15,CASH_OUT,277816.82,C93118325,11861.0,0.0,C1919111769,0.0,277816.82,0,0
259,CASH_IN,298592.01,C1545363879,11796804.88,12095396.89,C1326995683,482069.73,183477.72,0,0
376,PAYMENT,5315.65,C1329094086,0.0,0.0,M188098660,0.0,0.0,0,0
307,PAYMENT,6771.45,C1242102461,0.0,0.0,M640101525,0.0,0.0,0,0
131,CASH_IN,51524.69,C263512761,30281.0,81805.69,C973660590,497189.25,445664.56,0,0
322,CASH_OUT,113755.06,C1137164612,29718.4,0.0,C72001133,724176.72,837931.78,0,0
504,TRANSFER,262678.53,C678590002,262678.53,0.0,C1721123505,0.0,0.0,1,0
251,CASH_OUT,304116.85,C19033230,0.0,0.0,C385928643,996378.44,1300495.29,0,0
353,CASH_IN,367774.58,C1224888726,22363845.19,22731619.77,C1307844316,428089.44,60314.85,0,0
183,CASH_OUT,355909.21,C2002728636,355909.21,0.0,C318788140,0.0,355909.21,1,0
309,CASH_IN,140395.31,C467564305,206.0,140601.31,C1341157921,0.0,0.0,0,0
403,PAYMENT,4704.73,C1302483800,0.0,0.0,M1529428470,0.0,0.0,0,0
139,CASH_IN,25332.24,C191407989,8127.0,33459.24,C126066553,18269.0,0.0,0,0
306,CASH_IN,96627.24,C1888029269,13725436.61,13822063.85,C464907442,596068.93,499441.7,0,0
289,TRANSFER,156218.75,C1117733351,457343.0,301124.25,C1850414873,2513185.81,2669404.56,0,0
380,CASH_OUT,6874.72,C1539918821,0.0,0.0,C1049151434,1815169.63,1822044.34,0,0
180,CASH_OUT,356311.7,C1372697486,58446.0,0.0,C1111427711,338083.91,694395.6,0,0
253,PAYMENT,2995.1,C743830900,0.0,0.0,M1548119814,0.0,0.0,0,0
42,CASH_OUT,135096.91,C245056383,8627.0,0.0,C794077381,75422.71,210519.62,0,0
569,CASH_OUT,2561698.04,C694643897,2561698.04,0.0,C210678404,93471.68,2655169.72,1,0
262,PAYMENT,3276.27,C298140222,67578.0,64301.73,M611737109,0.0,0.0,0,0
226,PAYMENT,32075.05,C1229034531,0.0,0.0,M1322278345,0.0,0.0,0,0
151,CASH_OUT,1766811.07,C1812465307,1766811.07,0.0,C1438776235,618077.7,2384888.77,1,0
256,CASH_OUT,99654.87,C2053182508,437192.93,337538.06,C1046133601,2068967.57,2168622.44,0,0
206,TRANSFER,154196.49,C1983440446,154196.49,0.0,C883310788,0.0,0.0,1,0
134,TRANSFER,3892156.3,C1631482807,3892156.3,0.0,C1003909463,0.0,0.0,1,0
208,CASH_IN,372651.28,C1050013898,30269.0,402920.28,C948593984,0.0,0.0,0,0
325,PAYMENT,28403.82,C82123150,166737.11,138333.29,M366033535,0.0,0.0,0,0
380,CASH_OUT,333098.84,C298831511,0.0,0.0,C1871794198,5396878.82,5729977.66,0,0
42,CASH_OUT,255370.86,C973401245,48673.0,0.0,C1029931930,146076.13,401446.99,0,0
400,TRANSFER,51113.0,C109032105,51113.0,0.0,C1072918822,0.0,0.0,1,0
136,PAYMENT,1913.79,C1861261114,183775.0,181861.21,M2059918533,0.0,0.0,0,0
36,CASH_OUT,180048.28,C1411179133,0.0,0.0,C1044757031,257518.96,437567.23,0,0
17,CASH_OUT,190920.65,C1742367029,0.0,0.0,C2119889994,7357850.1,7548770.76,0,0
299,PAYMENT,43628.5,C1630625194,0.0,0.0,M26280569,0.0,0.0,0,0
186,CASH_IN,406462.31,C214584103,1406775.9,1813238.21,C1472028439,3558034.19,3151571.88,0,0
345,PAYMENT,23711.49,C715640597,70839.0,47127.51,M2109721207,0.0,0.0,0,0
283,CASH_OUT,147011.18,C2141896380,86608.59,0.0,C1190170808,1220837.24,1367848.41,0,0
374,CASH_IN,211191.04,C1644918625,8839290.7,9050481.74,C1755890136,308570.99,97379.95,0,0
227,PAYMENT,11439.74,C1777464916,204914.25,193474.51,M538973028,0.0,0.0,0,0
255,CASH_IN,171439.9,C447309511,17072880.73,17244320.63,C1961925705,1022004.76,850564.86,0,0
355,PAYMENT,5449.04,C377093655,156.0,0.0,M1050030732,0.0,0.0,0,0
187,CASH_IN,97934.52,C281748951,29790.0,127724.52,C63778623,101073.81,3139.3,0,0
501,CASH_OUT,73328.47,C486475029,73328.47,0.0,C710448547,121670.8,194999.27,1,0
178,CASH_IN,52262.35,C808369312,2969623.92,3021886.27,C1032923527,2372088.57,2319826.22,0,0
274,PAYMENT,2505.3,C648916247,0.0,0.0,M160673271,0.0,0.0,0,0
511,TRANSFER,1367070.94,C507368494,1367070.94,0.0,C1527314462,0.0,0.0,1,0
377,TRANSFER,489033.93,C2125867805,489033.93,0.0,C1378742285,0.0,0.0,1,0
259,CASH_OUT,165167.96,C67978788,10838.0,0.0,C803435378,31637.59,196805.55,0,0
252,CASH_OUT,137252.1,C457620001,0.0,0.0,C511822650,223881.48,102565.19,0,0
129,CASH_IN,313039.72,C1989679986,1324433.36,1637473.08,C300539822,351048.59,38008.87,0,0
205,CASH_OUT,106846.34,C2145341608,11070.0,0.0,C2081167396,270600.4,377446.74,0,0
297,PAYMENT,23911.11,C190782456,375.0,0.0,M3674780,0.0,0.0,0,0
330,CASH_IN,121886.41,C702057202,173.0,122059.41,C644750708,151643.54,29757.13,0,0
160,PAYMENT,4700.15,C1249850741,0.0,0.0,M1655473731,0.0,0.0,0,0
133,CASH_IN,214480.02,C625256892,4785233.59,4999713.61,C1298761665,528057.9,313577.88,0,0
186,CASH_OUT,45643.48,C203507859,0.0,0.0,C2017399358,1258383.06,1304026.54,0,0
514,CASH_OUT,3551771.18,C724176081,3551771.18,0.0,C1715461224,208369.87,3760141.06,1,0
414,TRANSFER,298384.21,C787438846,298384.21,0.0,C851575801,0.0,0.0,1,0
203,CASH_IN,119516.39,C1400127141,0.0,119516.39,C870385682,0.0,0.0,0,0
589,CASH_IN,263952.41,C833178421,149558.0,413510.41,C1242278649,0.0,0.0,0,0
188,PAYMENT,6329.33,C750005006,0.0,0.0,M628596973,0.0,0.0,0,0
572,TRANSFER,151715.39,C1308715820,151715.39,0.0,C997543700,0.0,0.0,1,0
157,CASH_IN,17415.56,C645592676,15747653.15,15765068.71,C591888653,6851281.15,6833865.59,0,0
48,TRANSFER,304912.9,C1403257709,0.0,0.0,C1450164850,573912.89,878825.79,0,0
595,TRANSFER,198200.85,C1246956347,113840.0,0.0,C780838609,17026.25,215227.1,0,0
212,PAYMENT,9199.69,C1645999354,0.0,0.0,M429353713,0.0,0.0,0,0
637,TRANSFER,48605.54,C1685971043,48605.54,0.0,C1679848510,0.0,0.0,1,0
184,PAYMENT,22816.38,C1300343511,0.0,0.0,M1657598861,0.0,0.0,0,0
305,CASH_IN,142685.76,C487720061,13246649.25,13389335.02,C1784466531,1221930.55,1079244.79,0,0
140,PAYMENT,8563.68,C1195613724,0.0,0.0,M2120053168,0.0,0.0,0,0
399,CASH_IN,209119.7,C797536636,5561875.76,5770995.46,C80121796,539886.93,330767.23,0,0
444,TRANSFER,10000000.0,C1295280435,23752520.6,13752520.6,C36989160,0.0,0.0,1,0
414,TRANSFER,10000000.0,C1713766678,10724264.21,724264.21,C499919262,0.0,0.0,1,0
189,PAYMENT,4571.48,C1329411244,0.0,0.0,M544255495,0.0,0.0,0,0
263,CASH_OUT,32492.47,C630649421,31235.0,0.0,C223220155,531947.41,564439.88,0,0
226,CASH_OUT,65201.73,C1810257006,0.0,0.0,C524023061,2359325.04,2424526.77,0,0
185,CASH_IN,223753.41,C2038938433,2196280.71,2420034.13,C706435057,10739270.22,10515516.8,0,0
42,PAYMENT,22687.13,C1038716312,218373.08,195685.95,M343556956,0.0,0.0,0,0
405,PAYMENT,21480.05,C1574166326,0.0,0.0,M1833404989,0.0,0.0,0,0
309,CASH_OUT,59405.87,C1244480796,52884.64,0.0,C1875805317,2270911.44,2330317.31,0,0
397,CASH_OUT,399231.81,C1723633439,134246.0,0.0,C667559149,0.0,399231.81,0,0
212,PAYMENT,7015.38,C1048492274,7349.0,333.62,M481607601,0.0,0.0,0,0
153,CASH_IN,93540.23,C1392034026,3032183.88,3125724.11,C1223073306,2998674.02,2905133.79,0,0
661,PAYMENT,3176.79,C1246820675,29994.0,26817.21,M369020300,0.0,0.0,0,0
201,CASH_OUT,2477661.97,C959116993,2477661.97,0.0,C2073813717,25166.02,2502828.0,1,0
285,CASH_OUT,212975.59,C1972055697,212975.59,0.0,C796298418,1744147.16,1957122.75,1,0
216,PAYMENT,5298.94,C1783618963,22997.0,17698.06,M124881030,0.0,0.0,0,0
160,CASH_OUT,183001.59,C2136528269,581.0,0.0,C2023149521,1929319.42,2112321.01,0,0
13,CASH_OUT,65452.36,C2073134291,0.0,0.0,C1336412885,461142.11,526594.48,0,0
201,CASH_OUT,662276.78,C63997724,662276.78,0.0,C2141524320,537420.76,1199697.54,1,0
298,TRANSFER,488030.08,C1331489578,488030.08,0.0,C201103304,0.0,0.0,1,0
402,PAYMENT,12841.67,C13148749,0.0,0.0,M1523393547,0.0,0.0,0,0
629,TRANSFER,19527.35,C1230919219,19527.35,0.0,C419372717,0.0,0.0,1,0
48,CASH_IN,59119.54,C134871728,3309782.63,3368902.17,C2028018260,1369465.61,1310346.07,0,0
154,CASH_OUT,68772.46,C1018097823,52904.0,0.0,C696927167,0.0,68772.46,0,0
188,CASH_IN,159429.56,C1614752066,215.0,159644.56,C1636917612,415461.46,256031.9,0,0
210,CASH_OUT,436645.1,C2044120187,532.0,0.0,C1819657067,2630537.98,3067183.08,0,0
39,CASH_OUT,216382.55,C1072932087,0.0,0.0,C183349551,356841.42,573223.97,0,0
280,CASH_OUT,300969.63,C1205068006,1035.0,0.0,C1940961549,136398.78,437368.41,0,0
140,PAYMENT,9172.08,C529312749,16308.79,7136.71,M316129232,0.0,0.0,0,0
215,PAYMENT,6499.87,C285679467,11.0,0.0,M2052073002,0.0,0.0,0,0
231,PAYMENT,21568.99,C279321189,64784.0,43215.01,M1229883859,0.0,0.0,0,0
182,CASH_OUT,209821.97,C175417445,0.0,0.0,C2112546378,6123425.73,6333247.7,0,0
253,CASH_IN,41541.21,C571509483,9010207.5,9051748.72,C1799884063,1465239.71,1423698.5,0,0
154,CASH_OUT,123784.13,C378626131,0.0,0.0,C1632333483,2208776.29,2332560.42,0,0
184,TRANSFER,198062.77,C663325715,0.0,0.0,C384236451,1961814.98,2159877.75,0,0
322,CASH_IN,255420.75,C1646828700,393047.0,648467.75,C1044205866,329807.4,74386.64,0,0
281,CASH_OUT,173196.57,C280209327,0.0,0.0,C1809786668,1157571.22,1330767.8,0,0
235,CASH_OUT,638487.85,C810576421,638487.85,0.0,C393990898,0.0,638487.85,1,0
228,PAYMENT,9562.4,C2038395747,0.0,0.0,M1122352650,0.0,0.0,0,0
11,CASH_OUT,138004.67,C340668631,0.0,0.0,C1728766751,8502471.19,8640475.86,0,0
652,CASH_OUT,80397.86,C1111928189,80397.86,0.0,C909134894,410068.69,490466.54,1,0
350,CASH_OUT,48058.99,C1707219988,387.0,0.0,C134987045,0.0,48058.99,0,0
367,TRANSFER,520500.14,C75004200,520500.14,0.0,C687978944,0.0,0.0,1,0
251,CASH_OUT,82112.74,C1458675534,82112.74,0.0,C1324801555,7968.15,90080.89,1,0
369,PAYMENT,13525.76,C2077891416,37475.0,23949.24,M1847005504,0.0,0.0,0,0
230,CASH_IN,138193.14,C259486027,65439.0,203632.14,C22315400,183685.07,45491.93,0,0
186,TRANSFER,735457.67,C38192678,11075.0,0.0,C1667850733,0.0,735457.67,0,0
37,CASH_OUT,28162.72,C259234501,0.0,0.0,C470225252,2661880.49,2690043.21,0,0
411,CASH_OUT,2068313.94,C338311472,2068313.94,0.0,C1131834798,0.0,2068313.94,1,0
157,CASH_IN,412387.79,C898283235,2153290.01,2565677.79,C1146071121,963826.8,551439.01,0,0
371,CASH_OUT,34370.65,C1126334946,0.0,0.0,C1733885270,3503672.96,3538043.61,0,0
282,CASH_IN,2071.77,C538532991,1389957.76,1392029.53,C1806186120,7648.92,5577.15,0,0
161,PAYMENT,16407.36,C1699595088,0.0,0.0,M1843591205,0.0,0.0,0,0
544,CASH_IN,79301.59,C1371008211,1175969.08,1255270.68,C1234067415,727287.75,647986.15,0,0
251,CASH_IN,190073.33,C585595803,10958.0,201031.33,C1382843672,0.0,0.0,0,0
372,CASH_OUT,303873.64,C71643252,0.0,0.0,C317864103,358180.39,662054.03,0,0
214,CASH_OUT,39525.63,C2039845838,39525.63,0.0,C2003081547,61266.78,100792.41,1,0
257,PAYMENT,8348.78,C1792407960,0.0,0.0,M7830701,0.0,0.0,0,0
352,CASH_IN,14949.72,C968029330,1852623.89,1867573.61,C763923658,8798134.53,8783184.82,0,0
226,CASH_OUT,56662.96,C1911446891,0.0,0.0,C731029576,118902.5,316106.15,0,0
348,TRANSFER,136252.73,C1838187746,0.0,0.0,C514734242,205736.47,341989.2,0,0
397,CASH_IN,88616.76,C275764398,90196.0,178812.76,C88226327,7356815.57,7268198.81,0,0
471,CASH_OUT,11670.36,C1672792821,0.0,0.0,C238248697,407874.96,419545.32,0,0
39,PAYMENT,6270.88,C694906183,33512.47,27241.59,M1065146425,0.0,0.0,0,0
468,CASH_OUT,19952.89,C1054388169,19952.89,0.0,C1350880657,41255.75,61208.64,1,0
155,PAYMENT,3177.62,C904974674,0.0,0.0,M1567316607,0.0,0.0,0,0
404,PAYMENT,11307.24,C66684642,61544.67,50237.43,M1150952310,0.0,0.0,0,0
290,CASH_OUT,1454356.81,C594782618,1454356.81,0.0,C921928556,2374898.66,3829255.47,1,0
210,CASH_OUT,23610.85,C1790329459,23610.85,0.0,C409233491,212041.22,235652.07,1,0
40,TRANSFER,197316.42,C219319015,0.0,0.0,C936483581,212094.39,409410.81,0,0
278,PAYMENT,827.25,C231409361,61434.8,60607.56,M94334164,0.0,0.0,0,0
162,PAYMENT,2747.24,C867203417,0.0,0.0,M1294963430,0.0,0.0,0,0
350,CASH_OUT,59760.94,C1355028727,0.0,0.0,C235461768,4933356.32,4993117.26,0,0
146,CASH_IN,86604.96,C545023069,61999.74,148604.71,C2039590579,234147.35,147542.39,0,0
385,CASH_OUT,313974.02,C2001878652,0.0,0.0,C1389584154,382011.1,695985.12,0,0
395,PAYMENT,75503.43,C529392467,0.0,0.0,M163353920,0.0,0.0,0,0
357,PAYMENT,16530.11,C1074048927,0.0,0.0,M1244436064,0.0,0.0,0,0
376,PAYMENT,3719.58,C1748133746,0.0,0.0,M1432107901,0.0,0.0,0,0
351,PAYMENT,51837.52,C227298275,113444.73,61607.22,M1607661858,0.0,0.0,0,0
233,TRANSFER,1781942.13,C1856855224,2824.0,0.0,C151300021,36135.37,1818077.51,0,0
153,CASH_OUT,61998.11,C718329337,6350.0,0.0,C1666893297,0.0,61998.11,0,0
297,CASH_OUT,180590.36,C566944450,261528.0,80937.64,C1811558528,0.0,180590.36,0,0
11,CASH_IN,122242.52,C1800899793,6814861.73,6937104.25,C1872196255,2995009.51,3067648.0,0,0
234,PAYMENT,6797.61,C661857874,0.0,0.0,M1792350954,0.0,0.0,0,0
132,CASH_OUT,73392.89,C1187377967,383308.9,309916.01,C1940434962,611179.03,684571.92,0,0
158,TRANSFER,416124.51,C1523031067,0.0,0.0,C1063777023,17502169.77,17918294.28,0,0
329,CASH_OUT,301390.58,C70034671,272.0,0.0,C1271479421,66965.01,368355.59,0,0
210,CASH_OUT,80984.24,C370109160,0.0,0.0,C32237723,2985152.22,3066136.46,0,0
136,PAYMENT,36735.8,C727098182,0.0,0.0,M1460182543,0.0,0.0,0,0
367,CASH_OUT,240427.17,C1541669030,240427.17,0.0,C235660797,41255.61,281682.78,1,0
36,PAYMENT,12705.92,C809134800,210519.43,197813.51,M114390393,0.0,0.0,0,0
201,PAYMENT,3509.58,C1426536012,220273.29,216763.71,M933407689,0.0,0.0,0,0
424,TRANSFER,313697.44,C1043016955,313697.44,0.0,C2103366345,0.0,0.0,1,0
404,PAYMENT,2064.27,C1793761451,8984.92,6920.65,M1146942339,0.0,0.0,0,0
20,PAYMENT,22254.58,C1074568559,270720.17,248465.59,M1595972319,0.0,0.0,0,0
306,CASH_OUT,149.35,C1250137065,11759.0,11609.65,C279737343,1032415.16,1032564.51,0,0
131,TRANSFER,309321.75,C556992712,259175.0,0.0,C1687703154,985685.05,1295006.79,0,0
284,PAYMENT,11739.97,C590604336,0.0,0.0,M1520849819,0.0,0.0,0,0
121,TRANSFER,2142164.0,C181177203,2142164.0,0.0,C1002183297,0.0,0.0,1,0
469,CASH_OUT,25391.7,C632549280,50991.0,25599.3,C479251323,12647.76,38039.45,0,0
164,CASH_OUT,33412.66,C377862942,685.0,0.0,C417304190,0.0,33412.66,0,0
358,CASH_OUT,172436.24,C1627361289,71991.0,0.0,C808946124,0.0,172436.24,0,0
277,CASH_OUT,103374.59,C949593638,0.0,0.0,C1497899248,116634.09,220008.68,0,0
373,PAYMENT,12507.4,C794542204,0.0,0.0,M888532378,0.0,0.0,0,0
614,CASH_OUT,1760546.42,C183358116,1760546.42,0.0,C790128788,0.0,1760546.42,1,0
144,CASH_OUT,102750.55,C1347259085,102750.55,0.0,C1084363667,473786.58,576537.12,1,0
186,CASH_OUT,46652.4,C1522756237,31481.0,0.0,C1348038155,0.0,46652.4,0,0
306,CASH_OUT,43739.4,C850752006,0.0,0.0,C2108066773,1252590.63,1296330.03,0,0
131,PAYMENT,7590.5,C413069597,58561.72,50971.22,M92755995,0.0,0.0,0,0
589,TRANSFER,333562.05,C202432216,25728.0,0.0,C1700821073,7814342.87,8147904.92,0,0
570,CASH_OUT,1131750.38,C1396198422,1131750.38,0.0,C1612235515,313070.53,1444820.92,1,0
283,PAYMENT,21620.46,C1035397044,55519.09,33898.63,M1638110726,0.0,0.0,0,0
235,CASH_OUT,72059.46,C1903265497,0.0,0.0,C1220126059,82207.37,154266.83,0,0
310,PAYMENT,21798.79,C1363277503,336825.0,315026.21,M1659635360,0.0,0.0,0,0
157,CASH_OUT,525897.02,C1128377010,26166.0,0.0,C923994960,0.0,525897.02,0,0
575,TRANSFER,367263.47,C695418375,367263.47,0.0,C1804523786,0.0,0.0,1,0
328,PAYMENT,21880.29,C1641558313,1039.0,0.0,M409840179,0.0,0.0,0,0
182,CASH_IN,23821.01,C1648527461,4950.0,28771.01,C1020401824,0.0,0.0,0,0
202,CASH_OUT,45693.53,C166836115,31360.0,0.0,C943901945,5859157.08,5904850.61,0,0
154,PAYMENT,6904.16,C357138630,309583.58,302679.42,M2104247599,0.0,0.0,0,0
187,CASH_IN,273612.3,C1086307174,20282.0,293894.3,C288615017,0.0,0.0,0,0
235,CASH_OUT,232702.7,C1941684085,91704.0,0.0,C56986890,521274.99,753977.69,0,0
256,CASH_OUT,139350.1,C617651485,175837.0,36486.9,C715925333,0.0,139350.1,0,0
259,TRANSFER,332347.23,C1612850672,0.0,0.0,C1871491802,3673521.22,4005868.45,0,0
400,CASH_OUT,152096.0,C1052057279,0.0,0.0,C1417218754,820295.96,972391.97,0,0
184,CASH_OUT,346095.62,C1406196430,0.0,0.0,C403598104,3610102.3,3956197.92,0,0
13,PAYMENT,11770.95,C1546702034,453110.4,441339.45,M2017065671,0.0,0.0,0,0
178,CASH_OUT,126140.57,C1546850142,0.0,0.0,C711945669,314903.75,441044.32,0,0
51,TRANSFER,1398946.33,C1560394123,1398946.33,0.0,C1393670189,0.0,0.0,1,0
43,CASH_IN,12645.81,C1896877351,1900.0,14545.81,C2040659921,73972.34,61326.53,0,0
590,CASH_OUT,498183.25,C104610866,498183.25,0.0,C1054580696,107993.04,606176.29,1,0
163,CASH_IN,257786.62,C159504250,36736.0,294522.62,C139175288,0.0,0.0,0,0
184,CASH_OUT,2678.89,C782764901,29718.0,27039.11,C1490448839,252536.44,255215.32,0,0
300,CASH_IN,208774.68,C985370178,16665093.71,16873868.39,C1045817676,310036.61,101261.93,0,0
302,CASH_OUT,34988.2,C1164336125,0.0,0.0,C1874534775,132455.94,167444.14,0,0
131,CASH_OUT,49289.73,C1132301387,0.0,0.0,C298830138,2549249.7,2598539.43,0,0
616,CASH_OUT,1265656.44,C198942679,1265656.44,0.0,C154881805,653351.54,1919007.98,1,0
207,PAYMENT,1676.07,C1069601137,0.0,0.0,M1896379651,0.0,0.0,0,0
163,CASH_OUT,76809.85,C2091573191,30032.0,0.0,C1587770904,3173945.18,3250755.03,0,0
420,CASH_OUT,341956.42,C865099324,341956.42,0.0,C1895897048,2191293.04,2533249.45,1,0
237,CASH_IN,59910.82,C1149820871,3346667.24,3406578.06,C2031963738,4333749.74,4273838.92,0,0
232,CASH_IN,308733.13,C344066022,3199234.57,3507967.7,C1048515093,5041358.21,4732625.08,0,0
326,TRANSFER,1017694.07,C838393888,20371.0,0.0,C1642754067,206448.19,1224142.26,0,0
210,CASH_OUT,90300.43,C1421375653,3423.0,0.0,C701714006,419895.02,510195.46,0,0
370,CASH_IN,45468.36,C1958445834,16595907.57,16641375.93,C1350477886,88388.84,42920.49,0,0
136,PAYMENT,8390.07,C1741522405,395267.35,386877.28,M579582287,0.0,0.0,0,0
590,CASH_OUT,67308.51,C1915550691,149654.0,82345.49,C575909440,2280392.28,2347700.79,0,0
670,CASH_OUT,10000000.0,C1795726585,10000000.0,0.0,C912767355,1476475.64,11476475.64,1,0
246,TRANSFER,14343.03,C1209271656,14343.03,0.0,C1688178695,0.0,0.0,1,0
15,CASH_IN,210727.55,C1991886642,2371278.55,2582006.1,C1769594556,3829992.5,3726221.48,0,0
37,PAYMENT,1160.61,C1399656776,121747.03,120586.42,M885716897,0.0,0.0,0,0
384,PAYMENT,272.08,C1539360309,8066.0,7793.92,M1410332687,0.0,0.0,0,0
15,TRANSFER,696763.08,C968403759,696763.08,0.0,C1524019269,0.0,69861.26,1,0
300,CASH_OUT,201063.45,C1724754212,0.0,0.0,C2103442214,382595.67,583659.12,0,0
183,PAYMENT,5068.21,C517118625,0.0,0.0,M1929670956,0.0,0.0,0,0
351,CASH_OUT,118111.77,C702710728,118111.77,0.0,C5500994,0.0,118111.77,1,0
378,CASH_OUT,247076.79,C314625747,103.0,0.0,C1253549995,1013121.54,1260198.33,0,0
22,PAYMENT,795.77,C1161315324,105212.0,104416.23,M988160156,0.0,0.0,0,0
300,TRANSFER,10895052.37,C358546790,0.0,0.0,C835309141,21561363.33,32456415.71,0,0
369,PAYMENT,14199.17,C1951401579,0.0,0.0,M69726498,0.0,0.0,0,0
378,CASH_OUT,45434.43,C1092739419,0.0,0.0,C1134317051,1466443.61,1511878.05,0,0
395,CASH_OUT,328448.94,C309111573,0.0,0.0,C634016277,1301546.26,1629995.2,0,0
190,CASH_IN,47775.85,C1826036901,3335480.97,3383256.82,C489776696,1064477.57,1016701.72,0,0
203,PAYMENT,3745.11,C22831834,266023.69,262278.59,M1886909373,0.0,0.0,0,0
211,TRANSFER,88205.33,C1716221624,0.0,0.0,C2091028724,113759.39,201964.72,0,0
537,TRANSFER,2463190.9,C1545516958,2463190.9,0.0,C121750661,0.0,0.0,1,0
380,CASH_OUT,57753.23,C273781358,0.0,0.0,C514529890,481063.13,538816.36,0,0
137,PAYMENT,38042.81,C98703567,0.0,0.0,M824742073,0.0,0.0,0,0
355,CASH_IN,55007.51,C2038078819,594285.06,649292.57,C1595937964,2164834.3,2109826.79,0,0
259,PAYMENT,5583.23,C530463641,0.0,0.0,M894059741,0.0,0.0,0,0
404,PAYMENT,11956.23,C1438837222,0.0,0.0,M1986801899,0.0,0.0,0,0
380,CASH_IN,45482.47,C459704143,24562942.37,24608424.85,C1233913607,437848.5,392366.02,0,0
203,PAYMENT,11815.55,C1267567088,431636.97,419821.43,M1262770230,0.0,0.0,0,0
403,PAYMENT,3059.91,C1733268700,1635.0,0.0,M398867708,0.0,0.0,0,0
181,CASH_OUT,508935.33,C1860761423,11597.0,0.0,C1344605709,0.0,508935.33,0,0
307,PAYMENT,13980.71,C1774816710,222647.58,208666.87,M181479326,0.0,0.0,0,0
353,PAYMENT,9388.2,C1630381181,0.0,0.0,M1289033460,0.0,0.0,0,0
325,CASH_OUT,169162.37,C1438431038,0.0,0.0,C1937056516,212017.52,381179.89,0,0
354,CASH_IN,135618.09,C975466446,1461784.11,1597402.2,C1078347828,1693178.19,1557560.1,0,0
370,TRANSFER,874044.64,C286666348,0.0,0.0,C1980406032,1549004.02,2423048.66,0,0
274,PAYMENT,2066.26,C1807054636,152923.71,150857.45,M2009971229,0.0,0.0,0,0
39,PAYMENT,4139.55,C1817689355,0.0,0.0,M1863978769,0.0,0.0,0,0
254,CASH_IN,192456.39,C1244346026,2711105.68,2903562.07,C965414652,5039343.18,4846886.78,0,0
85,CASH_OUT,4094.07,C823346399,4094.07,0.0,C1910586925,296534.2,300628.27,1,0
